Reference ID,Country,Validation Date,Amount,Currency,Rating,Type,Maturity
XZT4361,EGYPT,01/03/2019,4154000,USD,CCC,3,01/01/2030
XZT4362,MEXICO,01/04/2019,3996000,USD,AAA,2,01/02/2020
XZT4363,EGYPT,01/02/2019,9867000,GBP,AA,3,01/01/2025
XZT4364,UNITED STATES OF AMERICA,01/03/2019,6106000,USD,A,1,01/02/2044
XZT4365,BRAZIL,01/01/2019,403000,USD,A,1,01/06/2044
XZT4366,BRAZIL,01/04/2019,8415000,USD,AA,2,01/06/2019
XZT4367,BRAZIL,01/01/2019,4352000,USD,BB,2,01/06/2041
XZT4368,UNITED KINGDOM,01/01/2019,5245000,USD,BB,2,01/10/2040
XZT4369,AUSTRALIA,01/01/2019,4714000,USD,A,2,01/04/2028
XZT4370,POLAND,01/04/2019,2861000,USD,AA,3,01/07/2033
XZT4371,MEXICO ,01/04/2019,9853000,USD,BB,1,01/07/2034
XZT4372,SOUTH KOREA,01/03/2019,6492000,USD,AA,2,01/05/2042
XZT4373,GERMANY,01/03/2019,637000,CHF,A,1,01/10/2040
XZT4374,UNITED KINGDOM,01/02/2019,540000,GBP,AAA,2,04/01/2039
XZT4375,AUSTRALIA,01/03/2019,4236000,USD,BBB,1,07/01/2045
XZT4376,GERMANY,01/03/2019,8769000,USD,BBB,1,01/07/2022
XZT4377,UNITED KINGDOM,01/04/2019,6176000,USD,A,2,01/08/2028
XZT4378,UNITED STATES OF AMERICA,01/04/2019,4918000,EUR,BB,2,01/09/2038
XZT4379,SOUTH KOREA,01/01/2019,7558000,USD,A,2,01/09/2035
XZT4380,POLAND,01/01/2019,1823000,USD,AAA,2,01/05/2024
XZT4381,EGYPT ,01/04/2019,450000,USD,AA,1,01/05/2040
XZT4382,SWITZERLAND,01/03/2019,822000,USD,BBB,2,01/07/2033
XZT4383,GERMANY,01/02/2019,9889000,USD,AA,2,02/01/2020
XZT4384,AUSTRALIA,01/03/2019,2373000,EUR,A,2,12/01/2035
XZT4385,SOUTH KOREA,01/03/2019,2344000,USD,BB,3,01/11/2026
XZT4386,UNITED STATES OF AMERICA,01/01/2019,1374000,Swiss Franc,AA,2,01/05/2029
XZT4387,UNITED STATES OF AMERICA,01/03/2019,4363000,EUR,AAA,1,01/07/2042
XZT4388,UNITED KINGDOM,01/02/2019,2080000,USD,AA,2,01/02/2028
XZT4389,UNITED KINGDOM,01/03/2019,6145000,USD,CCC,1,01/03/2041
XZT4390,BELGIUM,01/01/2019,4293000,USD,AA,3,01/11/2019
XZT4391,POLAND,01/03/2019,8948000,USD,BBB,3,10/31/2019
XZT4392,GERMANY,01/03/2019,7458000,USD,A,2,01/07/2032
XZT4393,UNITED STATES OF AMERICA,01/02/2019,9184000,USD,AAA,1,01/09/2027
XZT4394,AUSTRALIA,01/01/2019,9670000,GBP,AA,1,01/05/2041
XZT4395,POLAND,01/02/2019,3970000,USD,BB,1,01/09/2041
XZT4396,SOUTH KOREA,01/02/2019,7580000,USD,AAA,3,01/10/2036
XZT4397,UNITED STATES OF AMERICA,01/03/2019,7353000,Swiss Franc,BBB,2,01/12/2044
XZT4398,AUSTRALIA,01/04/2019,8029000,USD,A,1,01/07/2043
XZT4399,SPAIN,01/04/2019,3306000,USD,B,1,01/09/2021
XZT4400,UNITED STATES OF AMERICA,01/04/2019,7363000,USD,AA,3,01/03/2023
XZT4401,POLAND,01/01/2019,475000,USD,AAA,1,01/06/2047
XZT4402,POLAND,01/03/2019,8353000,USD,A,3,01/11/2027
XZT4403,DENMARK,01/02/2019,9843000,EUR,AA,1,01/09/2023
XZT4404,AUSTRALIA,TRUE,6551000,USD,CCC,1,01/04/2024
XZT4405,POLAND,01/02/2019,5228000,USD,BB,2,01/08/2041
XZT4406,CHINA,01/03/2019,4017000,USD,CCC,1,01/08/2025
XZT4407,EGYPT,01/04/2019,1866000,USD,BB,1,01/08/2040
XZT4408,CANADA,01/03/2019,9668000,USD,AA,1,01/01/2038
XZT4409,CHINA,01/02/2019,2090000,USD,A,3,01/01/2029
XZT4410,CHINA,01/04/2019,9940000,GBP,AA,2,01/12/2030
XZT4411,GERMANY,01/02/2019,1084000,USD,AA,3,01/10/2046
XZT4412,EGYPT,01/03/2019,9892000,AUD,A,2,01/10/2024
XZT4413,GERMANY,01/02/2019,7748000,USD,BBB,2,01/03/2042
XZT4414,MEXICO,01/02/2019,5962000,USD,B,2,01/08/2041
XZT4415,AUSTRALIA,01/02/2019,7281000,USD,AA,3,01/04/2027
XZT4416,GERMANY,01/03/2019,3883000,USD,A,2,01/04/2033
XZT4417,URUGUAY,01/01/2019,5872000,USD,A,1,01/06/2029
XZT4418,AUSTRALIA,01/04/2019,3861000,USD,B,1,01/07/2045
XZT4419,GERMANY,01/02/2019,8230000,USD,AA,3,01/06/2028
XZT4420,SOUTH KOREA,01/02/2019,120000,GBP,A,2,01/02/2034
XZT4421,AUSTRIA,01/01/2019,655000,USD,AA,2,01/09/2040
XZT4422,POLAND,01/02/2019,6048000,USD,A,2,05/01/2021
XZT4423,CHINA,01/04/2019,3201000,EUR,BB,3,01/06/2044
XZT4424,BRAZIL,01/02/2019,1013000,USD,B,3,01/04/2048
XZT4425,UNITED STATES OF AMERICA,01/04/2019,1668000,USD,A,3,01/08/2026
XZT4426,SWITZERLAND,01/04/2019,4954000,GBP,BBB,2,01/10/2023
XZT4427,RUSSIA,01/02/2019,864000,USD,BB,2,06/01/2034
XZT4428,SPAIN,01/04/2019,5132000,EUR,B,1,01/08/2019
XZT4429,GERMANY,01/03/2019,872000,GBP,A,2,01/05/2029
XZT4430,UNITED STATES OF AMERICA,01/03/2019,8423000,USD,BBB,3,01/12/2046
XZT4431,POLAND,01/04/2019,1180000,GBP,BBB,2,01/02/2046
XZT4432,POLAND,01/01/2019,4556000,USD,CCC,3,01/09/2023
XZT4433,AUSTRALIA,01/04/2019,8499000,USD,BBB,3,28/02/2043
XZT4434,UNITED KINGDOM,01/01/2019,3718000,USD,AA,3,01/12/2042
XZT4435,EGYPT,01/03/2019,4593000,USD,AA,1,01/11/2033
XZT4436,UNITED STATES OF AMERICA,01/01/2019,6662000,USD,A,1,01/01/2021
XZT4437,CANADA,01/02/2019,2895000,EUR,BBB,1,01/09/2026
XZT4438,UNITED STATES OF AMERICA,01/03/2019,1502000,USD,BBB,2,01/09/2046
XZT4439,CHINA,01/03/2019,1186000,USD,AA,1,01/03/2027
XZT4440,UNITED KINGDOM,01/03/2019,7711000,USD,A,2,01/04/2039
XZT4441,UNITED STATES OF AMERICA,01/04/2019,5736000,GBP,A,1,01/01/2026
XZT4442,UNITED STATES OF AMERICA,01/02/2019,886000,USD,AA,2,01/03/2034
XZT4443,UNITED KINGDOM,01/01/2019,1599000,USD,BB,1,01/12/2028
XZT4444,UNITED STATES OF AMERICA,01/04/2019,654000,USD,AA,3,01/02/2041
XZT4445,SOUTH KOREA,01/04/2019,4647000,USD,BBB,3,01/05/2026
XZT4446,CHINA,01/01/2019,3761000,GBP,AA,3,01/02/2045
XZT4447,SOUTH KOREA,01/04/2019,6792000,AUD,AA,1,09/01/2032
XZT4448,MEXICO,01/03/2019,5208000,EUR,CCC,2,01/05/2023
XZT4449,AUSTRALIA,01/03/2019,3588000,USD,AA,3,03/01/2045
XZT4450,URUGUAY,01/04/2019,7389000,USD,AA,1,01/01/2030
XZT4451,POLAND,01/04/2019,511000,USD,A,2,01/06/2036
XZT4452,SWITZERLAND,01/03/2019,2154000,USD,BBB,1,01/12/2024
XZT4453,UNITED KINGDOM,01/01/2019,118000,GBP,A,2,01/03/2020
XZT4454,UNITED STATES OF AMERICA,01/02/2019,2388000,USD,AAA,3,01/09/2044
XZT4455,CANADA,01/02/2019,8903000,CHF,BBB,1,31/08/2023
XZT4456,AUSTRALIA,01/01/2019,3733000,EUR,CCC,1,01/07/2026
XZT4457,MEXICO,01/04/2019,2779000,USD,BBB,3,01/03/2046
XZT4458,MEXICO,01/03/2019,6022000,USD,AA,2,01/07/2021
XZT4459,EGYPT,01/03/2019,5360000,AUD,A,3,01/08/2024
XZT4460,UNITED KINGDOM,01/03/2019,1498000,USD,A,2,01/11/2023
XZT4461,UNITED KINGDOM,01/02/2019,1597000,EUR,AA,3,01/06/2033
XZT4462,POLAND,01/04/2019,7903000,USD,BBB,3,01/07/2047
XZT4463,EGYPT,01/03/2019,7792000,USD,CCC,1,01/05/2021
XZT4464,BRAZIL,01/03/2019,5440000,USD,A,2,01/01/2031
XZT4465,SWITZERLAND,01/04/2019,2436000,USD,AA,1,01/04/2041
XZT4466,BELGIUM,01/02/2019,4687000,USD,AA,1,01/12/2027
XZT4467,SOUTH KOREA,01/02/2019,4715000,EUR,A,2,01/08/2044
XZT4468,EGYPT,01/04/2019,9888000,USD,CCC,2,31/07/2026
XZT4469,UNITED STATES OF AMERICA,01/02/2019,904000,USD,BB,3,01/02/2049
XZT4470,JAPAN,01/03/2019,5580000,AUD,AA,2,01/12/2038
XZT4471,FRANCE,01/01/2019,9526000,CAD,A,1,01/10/2029
XZT4472,EGYPT,01/04/2019,140000,USD,AA,2,31/01/2041
XZT4473,UNITED STATES OF AMERICA,01/03/2019,1116000,USD,CCC,2,01/05/2020
XZT4474,SOUTH KOREA,01/03/2019,1452000,USD,AAA,3,01/05/2032
XZT4475,GERMANY,01/02/2019,5174000,USD,AAA,1,01/04/2041
XZT4476,EGYPT,01/03/2019,5776000,EUR,A,3,01/10/2043
XZT4477,UNITED STATES OF AMERICA,01/01/2019,2309000,EUR,AA,3,01/07/2046
XZT4478,CHINA,01/04/2019,9768000,USD,AA,2,01/10/2031
XZT4479,AUSTRALIA,01/01/2019,8009000,USD,BBB,3,01/04/2021
XZT4480,UNITED STATES OF AMERICA,01/03/2019,8714000,CHF,AA,2,01/08/2021
XZT4481,JAPAN,01/03/2019,6960000,USD,A,1,01/02/2034
XZT4482,UNITED STATES OF AMERICA,01/02/2019,5235000,USD,AAA,3,01/02/2040
XZT4483,UNITED STATES OF AMERICA,01/02/2019,6348000,CAD,AA,1,01/01/2038
XZT4484,GERMANY,01/02/2019,7640000,USD,AAA,2,01/12/2044
XZT4485,URUGUAY,01/04/2019,2337000,USD,AA,2,01/01/2031
XZT4486,BRAZIL,01/03/2019,3021000,AUD,AA,1,01/03/2043
XZT4487,CHINA,01/02/2019,3512000,USD,B,2,01/09/2021
XZT4488,AUSTRALIA,01/04/2019,5841000,USD,AA,2,01/08/2023
XZT4489,UNITED KINGDOM,01/02/2019,3340000,USD,AAA,2,01/06/2046
XZT4490,UNITED STATES OF AMERICA,01/03/2019,1923000,USD,AA,2,01/06/2026
XZT4491,UNITED STATES OF AMERICA,01/02/2019,3055000,CHF,AAA,3,07/01/2046
XZT4492,CANADA,01/01/2019,694000,USD,BBB,3,01/12/2037
XZT4493,AUSTRALIA,01/02/2019,3949000,CAD,BB,2,01/04/2022
XZT4494,SOUTH KOREA,01/04/2019,7066000,USD,AA,1,01/12/2024
XZT4495,SOUTH KOREA,01/03/2019,7934000,GBP,AA,1,30/09/2021
XZT4496,AUSTRALIA,01/02/2019,5851000,USD,AA,1,01/06/2043
XZT4497,GERMANY,01/04/2019,7390000,USD,AAA,2,01/05/2042
XZT4498,SWITZERLAND,01/04/2019,9790000,USD,A,2,01/02/2025
XZT4499,SWITZERLAND,01/02/2019,1033000,USD,AA,2,01/03/2035
XZT4500,CANADA,01/02/2019,7354000,GBP,AA,1,01/05/2025
XZT4501,NORWAY,01/04/2019,8984000,USD,BBB,2,04/01/2021
XZT4502,AUSTRALIA,01/03/2019,5302000,USD,AA,2,01/10/2026
XZT4503,UNITED STATES OF AMERICA,01/02/2019,3381000,USD,AAA,2,31/08/2023
XZT4504,BELGIUM,01/04/2019,9584000,USD,BB,2,01/05/2021
XZT4505,BRAZIL,01/03/2019,3058000,NZD,BB,2,01/08/2023
XZT4506,AUSTRALIA,01/01/2019,2499000,USD,AA,1,01/04/2037
XZT4507,EGYPT,01/01/2019,2781000,GBP,AAA,1,01/10/2020
XZT4508,BRAZIL,01/04/2019,503000,USD,CCC,1,01/01/2030
XZT4509,EGYPT,01/04/2019,6213000,GBP,AAA,2,01/12/2036
XZT4510,DENMARK,01/03/2019,5851000,USD,B,2,01/06/2037
XZT4511,EGYPT,01/01/2019,824000,GBP,B,2,01/01/2026
XZT4512,UNITED STATES OF AMERICA,01/03/2019,1280000,USD,CCC,2,01/10/2024
XZT4513,AUSTRALIA,01/02/2019,8525000,CHF,BB,2,01/03/2026
XZT4514,UNITED KINGDOM,01/02/2019,2965000,USD,BB,3,01/06/2019
XZT4515,EGYPT,01/01/2019,5272000,EUR,AAA,3,01/12/2031
XZT4516,CHINA,01/02/2019,5923000,USD,A,2,01/09/2022
XZT4517,SOUTH KOREA,01/01/2019,3825000,USD,BB,2,01/06/2043
XZT4518,SOUTH KOREA,01/03/2019,4890000,EUR,AA,2,01/06/2026
XZT4519,AUSTRALIA,01/01/2019,3429000,GBP,AA,2,01/06/2039
XZT4520,BELGIUM,01/02/2019,4492000,EUR,A,3,01/10/2044
XZT4521,GERMANY,01/04/2019,1581000,USD,AAA,1,03/01/2037
XZT4522,EGYPT,01/02/2019,8025000,USD,AAA,3,01/08/2028
XZT4523,CANADA,01/03/2019,2598000,USD,AA,2,01/09/2034
XZT4524,UNITED STATES OF AMERICA,01/02/2019,7178000,GBP,CCC,1,11/01/2026
XZT4525,POLAND,01/03/2019,897000,USD,AA,1,01/04/2038
XZT4526,SOUTH AFRICA,01/01/2019,7363000,USD,AA,3,01/05/2042
XZT4527,UNITED STATES OF AMERICA,01/01/2019,2563000,USD,B,1,01/05/2020
XZT4528,JAPAN,01/02/2019,2929000,USD,A,3,01/03/2032
XZT4529,NORWAY,01/02/2019,3594000,USD,B,3,01/05/2032
XZT4530,UNITED KINGDOM,01/01/2019,6167000,USD,A,2,01/11/2039
XZT4531,FRANCE,01/02/2019,420000,USD,AA,2,01/12/2048
XZT4532,SOUTH KOREA,01/02/2019,1305000,GBP,AAA,1,01/04/2032
XZT4533,BELGIUM,01/02/2019,5304000,EUR,AA,2,01/01/2032
XZT4534,BELGIUM,01/03/2019,1844000,USD,BBB,3,01/06/2034
XZT4535,UNITED KINGDOM,01/01/2019,6949000,USD,B,1,01/06/2036
XZT4536,GERMANY,01/04/2019,4953000,EUR,BBB,3,01/01/2029
XZT4537,UNITED STATES OF AMERICA,01/02/2019,6231000,EUR,AAA,3,01/07/2022
XZT4538,NORWAY,01/04/2019,9494000,EUR,A,2,01/05/2029
XZT4562,BRAZIL,01/01/2019,4579000,USD,BBB,2,01/05/2032
XZT4540,GERMANY,01/04/2019,2684000,CHF,A,3,06/30/2041
XZT4541,BELGIUM,01/04/2019,4740000,USD,B,1,01/02/2043
XZT4542,BELGIUM,01/04/2019,731000,USD,B,2,01/07/2029
XZT4543,AUSTRALIA,01/01/2019,1996000,GBP,AA,3,01/06/2022
XZT4544,UNITED STATES OF AMERICA,01/04/2019,9310000,USD,AA,1,01/08/2046
XZT4545,AUSTRALIA,01/04/2019,3981000,AUD,A,2,01/03/2029
XZT4546,CHINA,01/02/2019,8336000,EUR,AA,1,01/11/2041
XZT4547,AUSTRIA,01/04/2019,2971000,USD,CCC,2,06/01/2040
XZT4548,UNITED KINGDOM,01/02/2019,979000,USD,CCC,3,01/08/2032
XZT4549,GERMANY,01/02/2019,2850000,USD,AA,2,31/01/2020
XZT4550,EGYPT,01/03/2019,7802000,GBP,A,3,01/09/2033
XZT4551,AUSTRALIA,01/02/2019,6145000,USD,A,3,01/08/2044
XZT4552,UNITED STATES OF AMERICA,01/03/2019,8515000,USD,AA,2,01/09/2044
XZT4553,EGYPT,01/02/2019,2657000,USD,AAA,2,01/06/2036
XZT4554,UNITED STATES OF AMERICA,01/04/2019,3091000,GBP,AA,3,01/03/2021
XZT4555,MEXICO,01/01/2019,4953000,USD,AA,1,01/02/2026
XZT4556,SOUTH KOREA,01/03/2019,6305000,USD,BBB,2,01/10/2037
XZT4557,MEXICO,01/02/2019,2227000,EUR,AAA,2,01/06/2025
XZT4558,UNITED KINGDOM,01/02/2019,6476000,CHF,BB,2,01/07/2025
XZT4559,BRAZIL,01/03/2019,6858000,USD,AA,1,01/03/2027
XZT4560,CANADA,01/02/2019,6735000,USD,BBB,1,01/01/2022
XZT4561,EGYPT,01/02/2019,9627000,USD,A,3,01/10/2020
XZT4562,UNITED STATES OF AMERICA,01/02/2019,6757000,EUR,B,2,01/07/2023
XZT4563,MEXICO,01/03/2019,2379000,GBP,AAA,2,31/08/2042
XZT4564,BRAZIL,01/03/2019,9165000,GBP,AA,1,01/05/2027
XZT4565,POLAND,01/01/2019,1309000,CHF,A,2,01/05/2027
XZT4566,EGYPT,01/04/2019,5908000,USD,A,3,01/12/2025
XZT4567,UNITED STATES OF AMERICA,01/04/2019,3994000,USD,A,2,01/07/2037
XZT4568,GERMANY,01/01/2019,6510000,USD,BBB,1,01/11/2020
XZT4569,BRAZIL,01/01/2019,6549000,USD,A,2,10/01/2021
XZT4570,SOUTH KOREA,01/04/2019,8011000,CHF,AAA,1,01/09/2019
XZT4571,CANADA,01/04/2019,1770000,USD,B,2,01/06/2033
XZT4572,MEXICO,01/01/2019,5666000,GBP,AA,1,01/11/2041
XZT4573,UNITED STATES OF AMERICA,01/04/2019,1345874,USD,A,1,01/12/2044
XZT4574,UNITED STATES OF AMERICA,01/01/2019,333000,USD,BB,3,01/05/2019
XZT4575,UNITED STATES OF AMERICA,01/02/2019,1965000,CHF,B,3,01/05/2044
XZT4576,UNITED STATES OF AMERICA,01/03/2019,3340000,USD,BB,2,01/10/2019
XZT4577,UNITED STATES OF AMERICA,01/03/2019,4743000,USD,CCC,1,01/11/2032
XZT4578,EGYPT,01/04/2019,569000,USD,AA,1,01/12/2025
XZT4579,UNITED STATES OF AMERICA,01/02/2019,6435000,USD,AA,2,01/03/2038
XZT4580,BELGIUM,01/02/2019,7928000,USD,BB,2,01/03/2043
XZT4581,BRAZIL,01/02/2019,8752000,USD,A,2,31/10/2043
XZT4582,MEXICO,01/02/2019,4689000,GBP,A,3,01/10/2045
XZT4583,UNITED STATES OF AMERICA,01/02/2019,4076000,USD,A,3,01/05/2047
XZT4584,EGYPT,01/03/2019,3008000,USD,A,1,01/01/2048
XZT4585,CANADA,01/03/2019,4554000,USD,AA,1,01/07/2044
XZT4586,GERMANY,01/02/2019,6869414,EUR,AA,2,01/10/2043
XZT4587,BRAZIL,01/02/2019,8548000,USD,AA,1,01/09/2039
XZT4588,UNITED KINGDOM,01/04/2019,2835000,AUD,BBB,2,01/08/2039
XZT4589,SOUTH KOREA,01/02/2019,2965000,USD,BB,3,01/04/2021
XZT4590,BRAZIL,01/02/2019,7502000,EUR,BBB,1,01/04/2033
XZT4591,SOUTH KOREA,01/03/2019,8165000,GBP,A,1,07/01/2036
XZT4592,SOUTH KOREA,01/04/2019,9016000,USD,AA,2,01/09/2028
XZT4593,CANADA,01/01/2019,1750000,USD,AA,2,01/07/2029
XZT4594,UNITED STATES OF AMERICA,01/04/2019,4724000,USD,A,2,01/01/2029
XZT4595,UNITED KINGDOM,01/03/2019,4361000,USD,A,1,01/12/2047
XZT4596,UNITED STATES OF AMERICA,01/01/2019,1652000,USD,BBB,3,01/05/2041
XZT4597,URUGUAY,01/02/2019,6175000,USD,AA,2,01/08/2041
XZT4598,SWITZERLAND,01/02/2019,7281000,USD,AA,1,12/01/2032
XZT4599,EGYPT,01/01/2019,2703000,USD,BB,2,01/08/2025
XZT4600,AUSTRALIA,01/02/2019,4530000,EUR,A,3,01/03/2045
XZT4601,UNITED STATES OF AMERICA,01/04/2019,8065000,EUR,BB,1,01/01/2023
XZT4602,CANADA,01/02/2019,2062000,USD,A,3,01/08/2042
XZT4603,POLAND,01/04/2019,7184000,GBP,CCC,2,01/07/2021
XZT4604,JAPAN,01/02/2019,6762000,GBP,BBB,2,01/09/2032
XZT4605,CANADA,01/01/2019,1907000,AUD,B,2,30/09/2038
XZT4606,AUSTRALIA,01/02/2019,2377000,EUR,A,2,01/10/2022
XZT4607,BRAZIL,01/03/2019,8595000,CHF,B,1,01/10/2033
XZT4608,DENMARK,01/02/2019,7806000,USD,AA,3,31/03/2041
XZT4609,AUSTRALIA,01/04/2019,2877000,USD,AA,3,01/09/2041
XZT4610,GERMANY,01/03/2019,6272000,GBP,AAA,3,01/06/2023
XZT4611,JAPAN,01/04/2019,318000,USD,BBB,3,01/07/2036
XZT4612,MEXICO,01/01/2019,6089000,USD,AA,1,31/08/2032
XZT4613,CHINA,01/02/2019,1798000,EUR,BB,1,01/08/2044
XZT4614,AUSTRALIA,01/04/2019,6547000,USD,A,1,01/11/2031
XZT4615,POLAND,01/02/2019,9056000,AUD,BBB,1,01/09/2034
XZT4616,SOUTH KOREA,01/01/2019,9614000,USD,AA,2,01/07/2038
XZT4617,SOUTH KOREA,01/03/2019,4751000,Swiss Franc,AA,1,01/04/2027
XZT4618,POLAND,01/02/2019,5619000,USD,AAA,3,01/03/2030
XZT4619,BELGIUM,01/03/2019,1402000,USD,AA,3,01/01/2021
XZT4620,SOUTH KOREA,01/04/2019,9795000,EUR,BB,2,01/02/2032
XZT4621,BELGIUM,01/04/2019,7888000,EUR,AA,1,01/06/2020
XZT4622,AUSTRALIA,01/03/2019,2277000,USD,A,2,31/05/2048
XZT4623,UNITED KINGDOM,01/03/2019,4013000,USD,CCC,3,07/01/2034
XZT4624,AUSTRALIA,01/03/2019,9364000,USD,A,2,01/12/2034
XZT4625,SWITZERLAND,01/03/2019,9683000,USD,CCC,2,01/07/2039
XZT4626,AUSTRALIA,01/02/2019,4228000,USD,BB,1,01/02/2023
XZT4627,AUSTRALIA,01/02/2019,4132000,USD,AA,2,01/08/2019
XZT4628,MEXICO,01/02/2019,5026000,EUR,A,1,01/09/2040
XZT4629,SOUTH KOREA,01/03/2019,7464000,USD,BBB,3,01/04/2036
XZT4630,UNITED STATES OF AMERICA,01/01/2019,5984000,USD,AAA,1,06/01/2032
XZT4631,JAPAN,01/02/2019,5555000,GBP,A,1,01/11/2046
XZT4632,UNITED KINGDOM,01/03/2019,8404000,USD,AA,1,01/02/2038
XZT4633,BRAZIL,01/03/2019,6184000,EUR,B,1,01/03/2041
XZT4634,SWITZERLAND,01/04/2019,9269000,USD,A,1,01/06/2038
XZT4635,UNITED KINGDOM,01/04/2019,8772000,EUR,AA,2,01/06/2029
XZT4636,DENMARK,01/03/2019,269000,USD,AA,1,01/10/2019
XZT4637,UNITED STATES OF AMERICA,01/03/2019,5222000,USD,A,2,01/02/2021
XZT4638,UNITED STATES OF AMERICA,01/04/2019,2709000,USD,BBB,3,01/04/2041
XZT4639,UNITED STATES OF AMERICA,01/02/2019,4599000,USD,BB,1,01/06/2028
XZT4640,UNITED KINGDOM,01/01/2019,497000,EUR,AA,3,01/10/2026
XZT4641,SOUTH KOREA,01/02/2019,7346000,USD,A,3,03/01/2030
XZT4642,EGYPT,01/03/2019,5042000,USD,B,1,01/06/2036
XZT4643,EGYPT,01/04/2019,6005000,USD,BB,2,01/02/2045
XZT4644,AUSTRALIA,01/01/2019,2000000,EUR,B,1,01/02/2046
XZT4645,GERMANY,01/01/2019,2037000,USD,AAA,3,01/09/2026
XZT4646,SOUTH KOREA,01/01/2019,5663000,EUR,AA,1,01/04/2046
XZT4647,UNITED KINGDOM,01/03/2019,7518000,GBP,BBB,2,01/09/2035
XZT4648,MEXICO,01/01/2019,2206000,GBP,AAA,1,01/11/2037
XZT4649,EGYPT,01/01/2019,459000,USD,AA,2,01/04/2044
XZT4650,UNITED KINGDOM,01/02/2019,3002000,USD,BBB,2,01/08/2032
XZT4651,BRAZIL,01/03/2019,4728000,EUR,AA,2,01/09/2026
XZT4652,SWITZERLAND,01/02/2019,248000,GBP,A,1,01/05/2035
XZT4653,AUSTRALIA,01/04/2019,4762000,EUR,AAA,1,01/07/2047
XZT4654,UNITED STATES OF AMERICA,01/01/2019,1717000,GBP,CCC,3,06/01/2043
XZT4655,NORWAY,TRUE,4646000,USD,AA,2,01/12/2026
XZT4656,GERMANY,01/04/2019,8513000,USD,AA,3,01/10/2039
XZT4657,UNITED STATES OF AMERICA,01/04/2019,9855000,EUR,BB,1,01/10/2041
XZT4658,UNITED STATES OF AMERICA,01/03/2019,5031000,USD,A,3,01/04/2027
XZT4659,AUSTRALIA,01/02/2019,9938000,EUR,A,3,01/10/2043
XZT4660,UNITED STATES OF AMERICA,01/01/2019,6719000,USD,AA,1,01/09/2043
XZT4661,UNITED STATES OF AMERICA,01/04/2019,1194000,USD,AAA,2,01/04/2030
XZT4662,UNITED STATES OF AMERICA,01/02/2019,1592000,USD,AA,1,01/03/2038
XZT4663,POLAND,01/03/2019,8646000,EUR,A,2,01/11/2045
XZT4664,SWITZERLAND,01/01/2019,4204000,USD,AAA,3,01/01/2045
XZT4665,RUSSIA,01/02/2019,3538000,USD,A,1,01/11/2044
XZT4666,POLAND,01/03/2019,2334000,Swiss Franc,BB,3,01/07/2027
XZT4667,SPAIN,01/04/2019,2117000,GBP,CCC,2,01/07/2019
XZT4668,SOUTH KOREA,01/01/2019,3868000,USD,BB,2,01/08/2026
XZT4669,UNITED STATES OF AMERICA,01/02/2019,7317000,USD,BBB,1,08/01/2044
XZT4670,UNITED STATES OF AMERICA,01/02/2019,9623000,CHF,AA,1,01/04/2022
XZT4671,UNITED STATES OF AMERICA,01/04/2019,2428000,USD,B,2,01/03/2045
XZT4672,CANADA,01/01/2019,9219000,USD,AA,1,01/12/2039
XZT4673,MEXICO,01/03/2019,9577000,USD,AAA,2,01/01/2020
XZT4674,MEXICO,01/01/2019,9632000,EUR,B,3,01/05/2036
XZT4675,JAPAN,01/03/2019,8685000,GBP,BBB,2,01/03/2034
XZT4676,BELGIUM,01/04/2019,6156000,USD,BB,2,01/06/2039
XZT4677,SOUTH KOREA,01/03/2019,5672000,USD,BBB,2,01/03/2043
XZT4678,BRAZIL,01/02/2019,712000,USD,A,2,01/09/2045
XZT4679,GERMANY,01/02/2019,7869000,USD,AA,2,01/10/2036
XZT4680,UNITED STATES OF AMERICA,01/03/2019,5982000,USD,AAA,2,11/01/2044
XZT4681,UNITED STATES OF AMERICA,01/02/2019,8708000,USD,AAA,1,01/01/2025
XZT4682,SOUTH KOREA,01/03/2019,8632000,NZD,AA,1,01/09/2023
XZT4683,SOUTH KOREA,01/03/2019,66000,AUD,AAA,3,01/01/2039
XZT4684,UNITED STATES OF AMERICA,01/02/2019,2061000,USD,B,2,11/01/2020
XZT4685,UNITED STATES OF AMERICA,01/03/2019,5665000,USD,A,3,31/08/2027
XZT4686,UNITED KINGDOM,01/01/2019,6799000,USD,AAA,2,11/01/2044
XZT4687,EGYPT,01/02/2019,4797000,USD,AAA,2,01/04/2032
XZT4688,CHINA,01/03/2019,8739000,NZD,BB,1,31/01/2040
XZT4689,BELGIUM,01/03/2019,5491000,USD,BB,3,01/07/2041
XZT4690,MEXICO,01/01/2019,2367000,GBP,AAA,3,01/08/2046
XZT4691,SOUTH KOREA,01/03/2019,5106000,USD,A,2,01/11/2045
XZT4692,EGYPT,01/02/2019,1510000,GBP,A,2,01/10/2025
XZT4693,DENMARK,01/02/2019,2574000,USD,AA,3,01/01/2028
XZT4694,MEXICO,01/01/2019,9945000,USD,B,3,07/01/2048
XZT4695,BRAZIL,01/04/2019,5791000,USD,AA,2,01/09/2022
XZT4696,SOUTH KOREA,01/02/2019,584000,USD,AA,2,01/01/2037
XZT4697,AUSTRALIA,01/03/2019,9673000,USD,AA,2,10/01/2046
XZT4698,GERMANY,01/03/2019,6283000,USD,BB,1,01/02/2044
XZT4699,SOUTH KOREA,01/04/2019,4492000,EUR,A,3,01/07/2043
XZT4700,NORWAY,01/02/2019,3311000,USD,A,3,01/01/2042
